geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,damage_grade
7,838,7704,2,20,7,4,0,1,2
26,110,2072,3,35,11,10,0,1,1
17,1198,3115,3,15,13,7,0,1,2
17,967,7932,1,10,23,3,0,0,1
10,105,2639,2,40,5,4,0,1,2
6,845,7126,2,50,9,6,0,0,2
17,303,9453,3,10,3,6,0,1,1
20,492,4721,2,5,6,4,0,1,1
10,803,5136,3,10,6,7,0,1,2
1,1169,1536,2,10,11,5,0,1,2
26,919,9760,1,0,4,3,0,0,0
21,30,6008,2,20,6,4,0,1,2
21,701,8691,3,30,6,7,0,1,2
3,1387,8023,4,30,14,8,0,0,1
22,171,10384,1,10,8,2,0,0,2
8,495,2758,2,25,4,6,0,1,2
2,85,8249,2,25,14,5,0,1,2
26,264,10882,2,15,4,4,0,0,1
26,1001,171,1,0,11,2,0,0,1
0,549,3436,2,50,6,5,0,1,1
4,1334,4279,3,20,7,6,0,1,1
17,1381,1231,1,0,3,3,0,1,2
11,883,7107,4,25,7,8,0,1,1
7,258,1869,1,10,6,3,0,1,2
24,628,6098,1,10,4,3,0,1,1
20,517,9118,2,15,4,5,0,1,1
3,1387,8564,4,95,11,9,1,0,1
27,422,9497,3,20,15,9,0,0,0
6,1384,501,2,20,10,5,0,1,1
27,548,4339,2,20,10,8,1,0,2
17,51,8163,3,35,8,7,0,1,2
20,517,943,2,20,7,7,0,1,1
25,1186,2409,2,10,6,4,0,1,1
8,979,9327,1,10,5,3,0,1,2
4,219,811,2,30,8,4,0,1,1
3,720,3321,2,40,8,6,0,1,2
4,1422,8344,1,80,4,3,0,1,1
16,246,416,2,20,11,8,0,1,1
1,1294,861,3,10,13,8,0,1,1
13,925,7762,2,20,5,5,0,1,1
6,673,4283,2,0,21,6,0,0,1
21,30,672,2,10,8,4,0,1,2
16,352,4849,3,10,10,7,0,1,1
0,946,2286,3,20,6,8,0,0,1
22,1131,4971,2,50,11,4,0,1,1
0,946,431,2,20,5,5,0,0,1
26,39,2005,1,5,10,3,0,0,2
16,547,25,2,10,14,5,0,1,1
8,678,7474,1,0,7,3,0,1,1
27,1106,4316,3,30,15,9,1,0,2
3,1387,925,4,40,3,8,0,0,1
11,660,2390,2,5,9,6,0,1,2
6,275,12385,1,0,3,2,0,1,2
1,1169,11503,2,90,11,5,1,1,2
17,1393,11066,3,15,13,7,0,1,2
10,310,11030,2,0,9,5,0,1,2
22,1366,5510,2,0,4,5,0,1,1
6,724,7981,2,5,10,7,0,0,1
10,1174,4101,2,45,5,7,0,1,2
4,450,4633,3,30,6,7,0,1,1
21,929,917,3,25,7,6,0,1,1
17,876,11221,1,15,13,3,0,1,2
13,1160,1862,2,15,9,5,0,1,1
27,1394,7368,2,20,17,5,0,0,1
10,1174,7207,1,10,6,3,0,1,1
12,1226,9804,2,30,5,5,0,1,1
13,1365,2007,2,15,7,4,0,1,1
27,1394,10867,3,15,11,10,0,1,1
17,957,8213,3,995,5,7,0,1,1
10,760,11514,2,80,3,4,0,1,2
21,363,12277,2,5,6,4,0,1,2
17,1327,11863,3,10,7,7,0,1,2
9,546,2067,1,15,8,3,0,0,1
26,227,4941,1,45,4,4,0,1,1
7,49,7507,2,10,4,8,0,1,2
21,941,3013,3,25,7,5,0,1,2
21,363,3485,3,25,8,8,0,1,1
21,1185,5754,2,0,3,4,0,1,2
7,773,11691,1,0,4,4,0,0,2
27,181,5304,3,55,9,6,1,0,2
6,673,2685,1,10,8,3,0,0,1
7,157,10624,1,95,9,3,0,0,0
7,545,9356,2,35,5,5,0,1,1
26,1401,2557,2,10,7,5,0,0,0
27,1394,676,1,0,6,3,0,0,0
7,108,11999,2,50,7,5,0,1,1
18,639,3504,2,0,6,6,0,1,1
26,36,7472,2,15,5,6,0,0,1
17,876,6007,2,5,17,5,0,1,2
21,111,8798,2,70,3,7,0,1,2
10,1055,10918,1,15,2,3,0,1,1
17,944,12348,2,55,7,4,0,1,2
6,1060,1832,2,15,12,9,0,1,2
8,1,7994,3,10,5,7,0,1,1
20,1378,8,2,0,8,5,0,1,1
26,1259,10252,1,0,11,5,0,1,0
18,134,9275,2,10,8,4,0,1,2
10,690,9471,2,20,5,5,0,1,2
10,356,263,2,5,4,5,0,1,1
7,709,4462,2,0,13,6,0,0,0
21,1219,7616,2,25,7,5,0,1,1
6,845,985,5,5,9,16,0,0,0
10,804,8628,1,20,2,4,0,1,2
27,181,2627,3,40,28,11,0,0,1
26,39,1851,1,25,12,2,0,0,1
10,636,942,1,30,7,2,0,1,1
10,70,9429,2,10,5,4,0,1,1
22,942,4516,2,15,4,5,0,1,1
18,977,10056,2,30,3,4,0,1,2
27,1155,4278,3,25,15,8,1,0,2
4,514,9618,2,35,10,4,0,1,1
4,1276,2337,2,10,6,6,0,1,2
7,904,1886,2,0,4,6,0,1,0
6,994,5654,2,20,6,4,0,1,1
8,1425,12125,2,30,7,7,0,1,2
17,1080,4391,2,20,6,5,0,1,2
16,1012,375,3,10,7,7,0,1,1
6,1018,12394,2,30,11,5,0,1,1
6,109,4191,2,20,12,7,0,1,1
20,1112,2492,2,15,7,3,0,1,1
4,1218,10531,2,15,6,5,0,1,1
27,269,1831,2,25,7,8,0,1,1
7,10,3002,1,30,4,3,0,1,1
6,314,4354,2,40,13,7,0,1,1
4,616,8489,2,35,4,4,0,1,2
6,1255,213,2,5,7,7,0,1,1
18,134,397,2,40,8,4,0,1,2
20,158,9229,1,0,14,4,0,0,1
6,1385,4818,2,20,9,9,0,1,1
6,1289,12458,3,5,10,7,0,1,2
0,885,9332,2,15,7,5,0,1,1
20,158,2295,2,5,4,6,0,1,2
26,264,955,1,35,7,4,0,1,2
17,1240,2868,3,25,5,8,0,1,2
11,945,914,2,15,7,5,0,1,2
8,178,9925,2,25,5,5,0,1,2
17,992,11300,2,25,5,5,1,1,2
17,980,3546,2,5,4,5,0,1,2
7,1306,3577,2,10,5,5,0,0,2
4,1202,7243,1,15,3,3,0,1,1
26,740,7163,3,50,4,7,0,1,2
10,661,6346,2,25,4,4,0,1,2
21,1185,2643,1,0,2,2,0,1,1
22,1398,3765,2,25,6,5,0,1,0
27,390,24,4,85,5,9,0,0,2
26,1215,10395,2,10,7,7,1,1,1
10,1055,11945,2,0,5,5,0,1,1
7,108,7942,2,20,7,7,0,1,1
27,181,1287,5,150,12,11,1,0,1
7,895,2140,2,5,5,4,0,1,2
17,1094,1439,2,20,7,5,0,1,2
20,158,2452,2,10,11,4,0,0,0
8,678,10837,3,50,5,8,0,1,1
6,673,6047,2,20,12,7,1,0,1
26,39,633,1,5,23,3,0,0,1
27,533,4786,2,25,4,5,0,1,2
4,191,11084,2,80,7,5,0,1,2
6,1287,10834,3,10,8,6,0,1,1
1,525,12173,3,5,8,5,0,1,1
5,601,4446,2,30,6,4,0,1,1
17,1067,6573,2,15,7,4,0,1,1
14,646,3557,3,25,7,7,0,1,1
10,337,10711,2,25,4,5,0,1,1
4,747,164,2,0,8,4,0,1,1
20,492,197,2,0,5,4,0,0,0
6,845,6449,2,5,7,5,0,0,0
21,363,4982,3,65,6,7,0,1,2
10,87,8551,2,10,17,5,0,1,1
10,690,7305,3,30,6,7,0,1,2
3,175,5068,2,35,6,5,1,0,2
18,813,7033,2,45,10,7,0,0,2
10,356,8113,1,5,12,4,0,0,1
10,1174,8867,1,55,4,3,0,1,2
26,1215,8225,2,80,10,5,0,1,2
6,1181,12263,4,0,8,12,0,0,0
22,209,10295,2,20,11,7,0,1,1
26,1023,11319,2,20,5,5,0,0,1
8,501,8098,2,10,6,5,0,1,2
26,1110,8701,2,5,6,4,0,0,0
26,1401,7795,1,5,8,3,0,1,2
17,1357,4559,2,25,5,5,0,1,1
26,74,7967,2,995,4,7,0,1,1
10,1140,8088,2,25,7,7,0,1,2
9,546,11019,3,5,23,9,0,0,1
7,430,1795,2,0,7,3,0,1,2
27,1000,1730,2,40,10,5,0,1,1
13,1154,7788,2,15,5,5,0,1,2
0,549,3648,2,30,5,4,0,1,1
8,396,1501,2,25,4,5,0,1,1
26,1028,2299,2,20,7,5,0,1,2
7,49,7507,2,10,7,8,0,1,2
7,108,2895,2,10,4,4,0,1,1
27,181,2607,5,90,3,10,0,1,1
0,757,7219,2,20,7,5,0,1,1
20,943,7295,2,50,10,6,0,1,1
4,71,1746,2,0,4,4,0,1,1
9,445,10728,2,15,7,4,0,0,1
13,1212,8748,2,10,4,5,0,1,1
7,544,12147,2,0,7,4,0,1,1
21,941,61,2,5,11,5,0,1,1
20,323,7336,2,20,11,5,0,0,0
17,944,12348,2,55,7,2,0,1,2
11,883,2822,4,80,9,8,0,0,1
7,709,9201,2,40,8,5,0,1,1
6,1022,3927,2,5,11,6,0,1,1
10,1074,8784,3,40,6,6,0,1,2
26,39,9133,1,15,16,3,0,0,0
7,438,10712,2,25,5,6,0,1,2
21,477,2167,3,45,6,6,0,1,2
23,879,11489,2,35,5,4,1,0,1
8,1343,678,3,5,7,7,0,1,1
6,1289,5025,3,40,9,7,0,1,2
6,1041,912,2,30,7,5,1,1,1
20,158,1658,2,30,12,5,0,1,1
21,336,4343,2,15,3,5,0,1,1
26,36,7472,1,0,6,5,0,0,0
17,566,8505,2,25,20,7,0,1,2
11,164,7828,3,80,2,8,0,0,1
6,539,814,3,35,8,9,0,1,1
26,1089,4497,1,5,2,2,0,1,1
21,412,3267,3,5,14,7,0,1,2
3,175,4629,3,35,6,6,0,0,2
4,707,12040,2,25,8,5,0,1,2
20,832,3971,2,10,7,5,0,1,1
8,558,9232,2,15,6,5,0,1,1
9,475,30,1,40,2,2,0,0,1
26,39,11440,1,0,9,2,0,0,1
20,158,5901,1,0,11,3,0,0,0
10,1074,7272,3,0,6,7,0,1,2
26,39,85,1,10,14,3,0,0,1
9,230,5553,1,30,2,2,0,1,1
8,501,6132,3,15,8,7,0,1,2
21,408,10610,2,15,6,7,0,1,2
20,729,2278,2,5,7,7,0,1,0
8,178,9925,2,10,10,5,0,1,1
26,1001,6574,2,0,3,5,0,0,1
20,136,11552,2,10,4,7,0,0,0
26,435,10275,1,0,5,2,0,0,0
13,223,334,1,0,11,3,0,1,1
11,521,8749,2,15,6,7,0,1,1
8,1008,2132,2,35,5,5,0,1,2
17,1183,5513,3,10,6,7,0,1,2
26,1132,3071,2,5,4,5,0,0,2
6,1181,7246,2,25,5,7,0,1,1
4,388,12065,3,15,6,7,0,1,1
27,181,5304,2,35,17,5,0,0,1
27,390,10915,4,100,9,10,1,0,1
21,499,1353,3,30,5,8,0,1,1
14,271,826,2,10,11,5,0,1,1
26,1132,5881,2,5,8,8,0,1,0
20,788,4388,2,15,6,4,0,1,1
26,1081,10630,1,45,6,6,0,1,1
4,71,10381,3,5,5,6,0,1,1
12,1010,7775,2,10,6,4,0,1,1
3,1006,11911,2,45,7,5,1,0,2
3,574,7980,2,15,4,5,1,0,1
26,39,1851,2,20,14,6,0,1,2
21,935,10451,3,10,5,6,0,1,1
21,363,12093,3,60,7,6,0,1,2
6,704,1089,3,50,15,9,0,1,1
22,170,3010,3,40,6,7,0,1,1
20,174,7774,2,0,4,5,0,1,1
8,912,11558,2,75,9,5,0,1,1
20,190,6741,2,20,6,5,0,1,1
11,131,3126,4,100,6,8,1,0,1
27,1000,6288,1,10,24,3,0,0,1
8,1004,3581,3,30,9,7,0,1,2
20,1021,2035,2,0,9,5,0,0,2
8,1008,11209,3,30,7,6,0,1,2
20,508,12421,2,0,7,4,0,0,1
20,492,3374,2,5,5,4,0,0,1
6,1002,6263,2,40,9,6,0,1,1
8,558,7882,2,70,4,5,0,1,1
21,1051,4094,2,0,6,6,0,1,2
30,266,9920,2,15,8,5,0,1,1
26,36,6436,1,10,5,3,0,0,1
21,313,7213,3,30,7,5,0,1,2
8,276,6547,3,10,10,6,0,1,2
6,487,382,2,25,4,6,0,1,2
17,1357,3408,2,15,10,5,0,1,2
8,1403,6935,3,5,5,9,0,1,1
26,1001,171,2,40,13,5,0,1,1
6,592,5862,2,25,7,5,0,1,2
24,628,10591,3,5,11,8,1,0,1
17,805,7590,3,20,4,7,0,1,2
20,508,11256,2,15,9,6,0,0,0
20,174,2982,2,10,7,4,0,1,1
4,40,6455,2,0,7,5,0,1,1
26,1132,8649,1,15,6,4,0,1,1
26,432,12443,2,0,23,7,0,0,0
6,845,8916,3,15,14,9,0,0,0
6,1018,10126,3,15,19,7,0,1,1
7,1166,406,1,0,4,2,0,0,1
20,497,8740,1,10,5,5,0,1,1
6,1241,6360,2,0,5,5,0,1,1
6,487,12198,2,20,10,5,0,0,2
17,1080,9219,2,5,8,4,0,1,2
11,1416,2863,1,5,13,3,0,1,1
3,175,6924,4,40,7,8,0,0,1
7,157,1548,2,40,3,5,1,1,1
7,1115,3529,2,20,7,5,0,1,1
10,1250,9353,3,55,6,5,0,1,2
3,1387,3909,5,85,17,10,0,0,1
6,275,8254,1,0,19,4,0,0,1
4,616,3113,3,10,7,7,0,1,2
7,430,11410,2,40,7,5,0,1,1
4,910,10853,1,5,5,2,0,1,1
18,977,2847,2,25,6,5,0,1,2
16,1410,11005,1,20,5,2,0,1,1
20,508,10459,1,5,7,3,0,0,1
22,913,2241,1,10,7,2,0,1,2
18,29,9211,1,15,4,3,0,0,1
17,1030,606,2,0,13,6,0,0,0
17,446,11687,2,10,3,4,0,1,2
27,1106,5595,3,20,10,7,1,0,1
17,306,3342,3,10,10,6,0,1,2
18,256,11172,2,45,8,5,0,0,2
6,187,9695,2,10,5,4,0,1,1
4,191,12160,2,0,3,5,0,1,0
6,673,6023,3,20,7,5,0,1,1
17,596,6707,2,15,4,4,0,1,2
23,915,10388,2,50,10,5,0,1,1
7,800,9137,1,30,6,3,0,1,1
7,790,5287,2,30,3,4,0,1,2
7,10,4891,1,5,3,3,0,1,2
4,972,4156,2,5,6,4,0,1,2
17,233,10379,3,25,6,7,0,1,2
12,1010,4996,2,20,6,4,0,1,1
26,761,8216,3,10,7,8,0,1,0
10,735,6871,2,20,5,4,0,1,2
6,673,12181,3,20,11,11,0,0,0
7,545,2776,2,35,5,5,0,1,2
3,720,6460,1,20,8,5,0,1,2
25,1186,9794,1,20,5,3,0,1,1
27,1000,4802,3,25,5,7,1,0,1
10,1097,3572,2,40,4,4,0,1,1
21,956,10967,2,35,8,7,0,1,2
7,895,9616,1,10,5,5,0,0,1
17,303,3450,2,15,3,7,0,1,2
26,491,8407,2,25,6,5,0,1,1
24,628,10591,2,65,10,5,1,0,1
8,640,8487,2,20,11,5,0,1,1
3,574,2913,2,20,9,5,1,0,1
16,1012,6032,3,5,8,7,0,1,1
6,994,5440,2,30,7,4,0,1,1
26,358,1406,2,25,9,6,0,1,1
5,133,9228,2,20,19,6,1,1,1
20,158,7928,1,10,8,3,0,0,1
6,275,687,2,40,8,6,0,1,1
3,720,6917,2,20,7,6,0,1,2
3,1387,2486,2,25,3,5,0,0,1
20,136,8843,2,5,9,5,0,0,1
10,1207,276,1,0,12,3,0,1,0
22,649,4212,2,15,8,6,0,1,1
7,1091,2625,2,40,11,6,0,1,1
27,1155,5077,2,25,4,6,0,1,2
6,460,564,2,20,4,5,0,1,2
8,463,5638,1,0,6,3,0,1,1
27,216,6789,1,15,19,3,0,0,1
26,36,7472,1,0,2,4,0,0,0
0,885,8393,1,35,6,4,0,1,1
26,1401,11213,1,0,7,3,0,0,1
8,463,5839,2,10,12,7,0,0,0
10,996,2248,2,30,10,7,0,1,1
17,1121,2744,2,30,9,5,0,1,2
7,157,9272,2,0,9,6,0,1,1
7,800,11473,2,20,3,5,0,1,1
11,938,5541,3,35,12,7,0,0,1
20,368,2394,2,20,6,8,0,1,1
6,1082,7770,1,15,6,3,0,1,2
27,533,11033,3,50,5,7,1,1,2
13,18,8307,1,40,8,3,0,1,1
20,1339,6898,2,20,18,2,0,1,1
20,1209,8065,2,0,6,5,0,1,1
10,138,9880,1,35,4,3,0,1,2
22,171,2542,1,30,3,3,0,1,1
12,159,7350,2,10,9,5,0,1,2
21,611,7168,2,25,4,4,0,1,1
20,1161,10846,2,10,5,5,0,1,1
27,269,11121,2,15,10,7,0,1,2
8,828,8725,1,5,18,3,0,0,1
17,658,2845,3,20,4,6,0,1,1
10,825,8577,1,30,7,2,0,0,1
10,105,3848,2,0,4,5,0,1,2
27,390,4262,3,25,11,10,0,0,1
23,915,4257,2,20,7,5,0,1,1
10,417,11857,2,40,6,8,0,1,1
17,247,5509,3,15,10,8,0,1,2
14,520,10903,2,5,7,5,0,1,0
22,763,660,2,10,4,4,0,1,2
26,39,2005,1,20,11,3,0,0,1
9,568,2796,2,5,8,5,0,1,2
2,708,12382,2,20,8,6,0,1,1
13,64,2232,2,5,4,3,0,1,2
4,1095,5724,2,10,8,5,0,1,2
17,1067,5960,2,25,9,5,0,1,2
26,1132,8649,2,15,6,6,0,1,1
13,311,7177,2,20,6,5,0,1,1
3,1006,6683,1,5,12,5,0,0,1
6,398,3801,2,0,8,5,0,1,1
0,676,8029,1,5,4,2,0,1,2
21,1019,10103,2,5,4,5,0,1,2
6,109,83,2,80,5,7,0,1,1
29,1075,8976,2,45,3,5,0,1,1
17,229,4027,3,20,6,7,0,1,2
0,540,8892,2,25,7,5,0,1,1
13,531,8466,2,0,8,6,0,1,1
13,1262,6480,3,15,6,4,0,1,1
17,1045,12383,2,15,6,5,0,1,2
10,575,641,2,10,8,5,0,1,1
11,131,8879,3,40,4,7,0,0,1
20,1112,1355,2,15,6,5,0,1,1
3,1387,10110,5,35,9,10,1,0,1
4,55,11218,2,25,8,5,0,1,1
8,217,10644,1,10,9,3,0,1,1
26,491,9601,2,0,7,5,0,1,1
4,821,6477,1,0,9,2,0,1,1
4,1218,10531,2,5,4,5,0,1,1
26,1050,8829,2,10,5,4,0,0,0
17,1030,606,1,15,5,4,0,0,2
9,713,7624,2,5,11,5,0,0,1
10,151,7723,3,5,19,10,0,0,0
3,1006,6167,2,40,5,5,1,0,2
26,1001,11376,2,0,8,6,0,0,0
3,175,4629,4,120,5,8,0,0,1
20,508,12344,1,15,9,3,0,0,1
14,1201,6738,2,15,9,5,1,1,2
27,1106,4037,3,30,11,7,1,0,2
6,724,3234,2,10,3,5,0,1,1
8,640,6201,2,10,7,5,0,1,1
25,745,6957,1,5,12,3,0,0,1
20,173,3647,2,5,6,3,0,0,0
5,338,540,2,15,11,5,0,1,0
9,445,1370,2,10,14,5,0,0,0
4,616,513,3,25,6,7,0,1,1
7,1306,155,1,0,3,3,0,0,1
4,821,9733,2,50,8,4,0,1,2
26,203,7438,1,15,7,5,0,1,0
7,641,7523,2,35,9,8,0,1,2
8,1073,738,2,25,5,5,0,1,1
10,1182,7664,2,15,6,5,0,1,2
21,1406,7261,3,15,6,6,0,1,1
20,1138,3963,1,5,7,2,0,1,2
7,1068,11388,3,40,7,4,0,1,2
18,321,2911,1,25,17,2,0,1,2
8,1221,2795,3,15,9,7,0,1,2
7,1015,11200,1,15,13,6,0,1,2
26,432,2920,2,5,4,7,0,1,2
6,744,5284,2,15,6,5,0,1,1
11,660,5953,3,50,4,7,1,0,2
20,508,12421,2,25,13,5,0,0,1
22,171,10384,1,15,7,3,0,1,2
20,788,7267,2,20,9,5,0,1,2
6,923,8638,2,80,7,5,0,1,1
8,1425,6853,2,5,6,6,0,1,2
10,1397,2593,2,30,7,6,0,1,1
11,521,11834,2,5,14,8,0,1,1
14,518,3049,2,25,6,4,0,1,1
14,1349,2357,1,60,3,2,0,1,1
3,574,7671,2,35,7,7,0,0,2
6,314,3879,2,10,12,7,0,1,1
17,930,2687,2,10,5,5,0,1,2
21,363,12277,3,5,6,6,0,1,2
17,875,11703,2,30,10,4,0,1,2
0,69,7944,2,10,10,5,0,1,1
0,757,10177,3,30,7,10,0,1,1
8,1403,6935,2,20,5,6,0,1,2
7,157,5181,2,15,5,5,0,1,1
8,1004,6762,1,20,5,2,0,1,2
6,384,1838,2,0,7,5,1,0,1
23,425,4012,3,45,9,7,0,1,1
25,50,6302,1,30,8,2,0,1,2
30,710,7893,1,20,7,3,0,1,1
8,912,5716,1,0,11,3,0,1,1
13,606,11975,2,20,15,5,0,1,1
22,1152,11726,2,15,8,5,0,1,2
20,1112,11058,2,15,8,5,0,0,1
6,104,11366,2,15,11,5,0,1,1
12,1024,1259,2,25,7,6,0,1,2
4,1218,2066,3,25,6,6,0,1,1
21,1219,11395,3,5,8,5,0,1,1
7,1306,10655,2,0,4,5,0,1,2
18,1092,10649,2,995,5,4,0,1,2
8,678,11750,3,30,6,7,0,1,2
6,706,7959,2,55,7,4,0,1,2
20,254,10151,2,10,6,5,0,0,1
26,39,2005,1,5,7,3,0,0,1
7,129,9457,2,25,11,4,0,1,1
3,175,5357,4,50,10,9,0,0,1
7,800,9137,2,20,7,6,0,1,1
7,630,8341,3,50,13,7,0,1,1
21,937,7036,3,5,6,6,0,1,2
1,14,7479,2,35,5,4,0,1,1
8,463,6342,3,50,7,9,1,0,2
8,433,974,1,10,5,5,0,1,2
1,1169,1536,2,25,9,4,0,1,1
7,1306,155,1,15,3,3,0,0,1
21,1019,7284,2,25,7,5,0,1,2
10,405,10686,2,10,4,5,0,1,1
27,181,2627,3,50,16,11,0,0,2
6,1253,5906,5,15,12,16,0,0,0
29,1303,10365,2,30,14,4,0,1,2
17,1275,7658,2,15,14,5,0,0,2
10,405,10686,2,10,5,5,0,1,1
8,1046,7798,3,5,4,7,0,1,2
27,390,11020,2,995,6,6,0,1,1
22,170,286,2,30,4,4,0,1,0
20,173,4431,2,15,8,7,0,0,0
20,508,34,2,15,9,6,0,0,0
13,1310,7464,1,5,7,2,0,1,1
26,1401,11213,2,5,12,6,0,0,1
12,667,11878,2,25,4,4,1,1,2
10,356,263,1,0,7,5,0,1,0
20,254,6067,2,5,6,6,0,1,2
7,1040,363,2,5,14,6,0,0,0
8,1020,5845,2,15,8,5,0,1,1
7,108,2895,2,15,2,5,0,1,1
10,1127,11433,2,15,5,5,0,1,2
20,517,887,2,10,4,7,0,1,1
9,230,8178,2,5,15,6,0,0,0
25,1186,3206,2,15,6,5,0,1,1
17,1030,5669,3,25,10,7,0,1,1
1,1122,5329,2,10,5,5,0,1,2
10,1250,1126,1,5,7,3,0,1,2
11,131,5997,2,50,5,5,1,0,2
6,1291,7352,2,40,7,6,0,1,1
7,859,10311,2,30,4,5,0,1,1
6,1289,5517,1,5,10,3,0,1,2
20,832,6331,2,10,3,4,0,1,2
4,707,3764,2,5,6,5,0,1,1
18,751,3200,2,20,9,6,0,1,2
20,158,2452,2,0,7,4,0,0,1
21,363,4982,1,0,14,3,0,0,0
10,996,7797,2,25,12,6,0,1,1
29,393,7588,2,10,10,5,0,1,1
20,788,913,1,10,3,4,0,0,2
7,258,1869,1,15,6,3,0,1,2
10,1203,11736,2,15,5,4,0,1,1
21,363,3485,2,5,9,5,0,1,1
4,1422,3918,2,25,6,5,0,1,1
22,1380,11375,2,15,14,4,0,1,1
10,218,4775,2,20,10,5,0,1,1
12,650,11510,1,20,3,2,0,1,1
7,746,5011,1,15,10,3,0,1,1
8,1415,9041,3,10,4,6,0,1,2
27,422,4747,2,15,6,5,1,0,2
8,95,6894,2,10,5,4,0,1,2
20,863,5212,2,10,9,7,0,0,1
8,1004,5205,2,20,6,5,0,1,1
10,996,7797,2,5,4,7,0,1,1
4,699,5100,2,5,5,5,0,1,2
10,1207,3095,2,15,18,6,0,1,2
16,89,2512,2,20,10,6,0,1,2
11,131,8614,2,0,11,7,1,0,1
3,1006,6167,2,35,5,5,1,0,2
21,1093,7337,2,30,8,5,1,1,1
17,1393,9534,2,15,5,5,0,1,2
10,1055,10772,2,35,5,7,0,1,1
4,1218,10025,2,10,5,5,0,1,1
13,1154,5051,1,35,6,2,0,1,1
9,670,2699,2,20,5,5,0,1,2
6,931,11651,2,15,7,7,0,1,1
10,417,11857,2,110,6,8,0,1,2
21,363,8973,3,200,8,8,0,1,2
2,103,3501,3,15,8,6,0,1,1
17,1183,3022,2,5,6,5,1,1,2
17,1047,3631,3,50,10,6,0,1,1
8,558,1184,2,10,4,5,0,1,2
10,661,8482,2,15,13,7,0,1,2
6,262,4256,1,45,3,3,1,1,1
6,96,8849,2,40,6,5,0,1,2
20,508,12344,1,5,6,3,0,0,0
21,363,9414,2,5,8,4,0,1,1
11,394,280,1,5,8,4,0,1,1
8,1,8563,2,0,7,6,0,1,2
7,1421,9225,2,5,4,5,0,1,2
4,1095,736,1,10,3,2,0,1,2
3,1229,1099,2,40,6,5,1,1,2
10,603,2752,2,5,6,4,0,1,1
6,1289,8495,3,0,12,11,0,0,1
9,670,2050,2,20,4,5,0,1,2
14,1109,6919,2,10,7,6,0,1,1
8,912,8308,2,15,6,5,0,1,2
7,423,4879,2,25,5,5,0,1,1
4,972,4156,2,0,6,4,0,1,2
18,977,94,1,15,4,3,0,1,2
10,661,5931,2,25,8,4,0,1,1
9,1151,11499,1,5,16,3,0,1,2
13,1160,8237,2,0,9,7,0,1,1
6,516,8770,3,25,14,5,0,1,1
4,910,2995,2,15,6,4,0,1,2
21,123,9237,1,15,3,2,0,1,2
17,414,9782,2,0,13,7,0,1,1
21,313,4621,3,30,16,5,0,1,2
17,992,9574,2,20,8,6,0,1,1
6,398,8017,2,80,11,6,0,1,2
10,1055,12193,2,20,9,4,0,1,1
10,142,4273,3,55,3,8,0,1,2
7,1273,8034,2,10,9,6,0,1,1
13,373,5778,2,35,5,4,0,1,1
10,1097,2890,2,5,6,7,0,1,1
30,266,1224,2,15,8,4,0,1,1
17,263,5214,3,5,7,6,0,1,2
30,710,1448,3,25,11,8,0,1,1
8,463,8236,3,25,9,8,1,0,1
10,562,593,2,20,4,4,0,1,1
20,1339,9575,2,5,8,6,0,1,1
26,1132,2036,2,0,6,5,0,1,1
13,1160,4097,2,15,7,7,0,1,1
4,1422,3918,2,25,8,5,0,1,1
10,575,842,2,5,7,5,0,1,1
23,472,10594,2,10,10,5,0,1,0
6,275,7275,2,20,5,4,0,1,1
8,463,5024,2,65,4,7,0,1,1
22,942,11428,2,60,5,5,0,1,2
6,464,5203,2,10,8,7,0,1,1
11,765,12479,4,80,5,9,1,0,1
27,1106,5639,2,65,6,5,1,0,2
0,69,5824,2,30,10,6,0,1,1
10,1174,9536,2,15,8,5,0,1,2
8,1029,8497,2,30,11,6,0,1,2
4,328,4394,2,35,5,5,0,1,2
22,1136,12298,2,20,13,5,0,1,1
16,1361,7818,2,35,10,6,0,1,1
4,689,1312,2,20,6,5,0,1,1
16,1056,12356,1,15,10,3,0,0,2
20,11,1592,2,85,6,4,0,1,1
26,432,4435,1,5,2,2,0,0,0
7,1188,4344,2,5,13,4,0,1,2
20,1112,11058,2,30,6,4,0,0,1
20,281,7097,2,15,6,7,0,1,0
4,1334,7418,2,0,9,7,0,1,2
4,13,11344,3,25,5,6,0,1,2
21,499,4994,2,10,5,7,0,1,1
17,992,4948,2,15,6,5,0,1,2
5,997,234,2,10,7,6,0,1,1
24,1388,9107,2,10,11,4,0,1,0
4,605,7510,2,40,9,4,0,1,1
7,728,4424,1,0,4,3,0,1,1
16,547,10804,2,10,17,6,0,1,1
6,673,6047,1,15,12,3,0,0,1
21,123,6864,3,10,5,6,0,1,2
6,830,4515,2,5,10,6,0,1,2
22,418,10671,2,25,22,4,0,1,1
18,134,7756,3,40,9,7,0,1,2
10,1397,3786,1,5,2,3,0,0,1
6,460,564,3,15,8,8,0,0,1
6,932,5004,2,80,4,6,0,1,2
26,762,10530,2,60,7,7,0,1,1
10,488,12448,2,15,3,5,0,1,1
21,300,11045,3,5,9,6,0,1,2
17,31,9684,3,45,8,7,0,1,1
4,1202,5735,2,40,6,6,0,1,1
7,728,5682,2,15,3,5,1,1,1
14,429,10319,2,10,13,5,0,1,1
